date,year,month,day,time,attraction,wait_time,status,css_classes,raw_value,data_source
4月17日,2024,4,17,10:15,オムニバス,,empty,FPh2,魅惑のチキル｜ム,realtime.htm最終版
4月17日,2024,4,17,10:45,オムニバス,,empty,FPh2,ビッグサンダ｜,realtime.htm最終版
4月17日,2024,4,17,11:15,オムニバス,,empty,FPh2,Ｓギャラリ｜,realtime.htm最終版
4月17日,2024,4,17,11:45,オムニバス,,empty,FPh2,ベア・シアタ｜,realtime.htm最終版
4月17日,2024,4,17,12:15,オムニバス,,empty,FPh2,いかだ,realtime.htm最終版
4月17日,2024,4,17,12:45,オムニバス,,empty,FPh2,蒸気船,realtime.htm最終版
4月17日,2024,4,17,13:15,オムニバス,,empty,FPh2,スプラッシュ,realtime.htm最終版
4月17日,2024,4,17,13:45,オムニバス,,empty,FPh2,カヌ｜探検,realtime.htm最終版
4月17日,2024,4,17,14:15,オムニバス,,empty,FPh2,スモ｜ルワ｜ルド,realtime.htm最終版
4月17日,2024,4,17,14:45,オムニバス,,empty,FPh2,ハニ｜ハント,realtime.htm最終版
4月17日,2024,4,17,15:15,オムニバス,,empty,FPh2,ホ｜ンテッド,realtime.htm最終版
4月17日,2024,4,17,15:45,オムニバス,,empty,FPh2,アリス,realtime.htm最終版
4月17日,2024,4,17,16:15,オムニバス,,empty,FPh2,カル｜セル,realtime.htm最終版
4月17日,2024,4,17,16:45,オムニバス,,empty,FPh2,シンデレラ,realtime.htm最終版
4月17日,2024,4,17,17:15,オムニバス,,empty,FPh2,ピノキオ,realtime.htm最終版
4月17日,2024,4,17,17:45,オムニバス,,empty,FPh2,ピ｜タ｜パン,realtime.htm最終版
4月17日,2024,4,17,18:15,オムニバス,,empty,FPh2,フィルハ｜,realtime.htm最終版
4月17日,2024,4,17,18:45,オムニバス,,empty,FPh2,白雪姫,realtime.htm最終版
4月17日,2024,4,17,19:15,オムニバス,,empty,FPh2,空飛ぶダンボ,realtime.htm最終版
4月17日,2024,4,17,19:45,オムニバス,,empty,FPh2,ゴ｜コ｜スタ｜,realtime.htm最終版
4月17日,2024,4,17,20:15,オムニバス,,empty,FPh2,グ｜フィ｜,realtime.htm最終版
4月17日,2024,4,17,20:45,オムニバス,,empty,FPh2,ＣＤツリ｜ハウス,realtime.htm最終版
4月17日,2024,4,17,21:15,オムニバス,,empty,FPh2,ドナルドのボ｜ト,realtime.htm最終版
4月17日,2024,4,17,21:45,オムニバス,,empty,FPh2,ミニ｜の家,realtime.htm最終版
4月17日,2024,4,17,平均,オムニバス,,empty,FPh2,カ｜トゥ｜ン,realtime.htm最終版
4月17日,2024,4,17,08:15,平均,,no_data,FPM,,realtime.htm最終版
4月17日,2024,4,17,08:45,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,09:15,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,09:45,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,10:15,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,10:45,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,11:15,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,11:45,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,12:15,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,12:45,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,13:15,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,13:45,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,14:15,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,14:45,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,15:15,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,15:45,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,16:15,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,16:45,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,17:15,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,17:45,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,18:15,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,18:45,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,19:15,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,19:45,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,20:15,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,20:45,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,21:15,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,21:45,平均,,no_data,B8,-,realtime.htm最終版
4月17日,2024,4,17,平均,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,08:15,TIME,,empty,FPh,天気・気温,realtime.htm最終版
4月18日,2024,4,18,08:45,TIME,,empty,B1,C,realtime.htm最終版
4月18日,2024,4,18,09:15,TIME,,empty,B2,B,realtime.htm最終版
4月18日,2024,4,18,09:45,TIME,,empty,B1,C,realtime.htm最終版
4月18日,2024,4,18,10:15,TIME,,empty,B3,A,realtime.htm最終版
4月18日,2024,4,18,10:45,TIME,,no_data,B0,-,realtime.htm最終版
4月18日,2024,4,18,11:15,TIME,,no_data,B0,-,realtime.htm最終版
4月18日,2024,4,18,11:45,TIME,,empty,B6,S,realtime.htm最終版
4月18日,2024,4,18,12:15,TIME,,empty,B1,C,realtime.htm最終版
4月18日,2024,4,18,12:45,TIME,,no_data,B0,-,realtime.htm最終版
4月18日,2024,4,18,13:15,TIME,,no_data,B0,-,realtime.htm最終版
4月18日,2024,4,18,13:45,TIME,,empty,B1,C,realtime.htm最終版
4月18日,2024,4,18,14:15,TIME,,empty,B6,S,realtime.htm最終版
4月18日,2024,4,18,14:45,TIME,,empty,B2,B,realtime.htm最終版
4月18日,2024,4,18,15:15,TIME,,empty,B2,B,realtime.htm最終版
4月18日,2024,4,18,15:45,TIME,,empty,B6,S,realtime.htm最終版
4月18日,2024,4,18,16:15,TIME,,empty,B3,A,realtime.htm最終版
4月18日,2024,4,18,16:45,TIME,,empty,B1,C,realtime.htm最終版
4月18日,2024,4,18,17:15,TIME,,empty,B1,C,realtime.htm最終版
4月18日,2024,4,18,17:45,TIME,,empty,B2,B,realtime.htm最終版
4月18日,2024,4,18,18:15,TIME,,empty,B2,B,realtime.htm最終版
4月18日,2024,4,18,18:45,TIME,,empty,B3,A,realtime.htm最終版
4月18日,2024,4,18,19:15,TIME,,empty,B2,B,realtime.htm最終版
4月18日,2024,4,18,19:45,TIME,,empty,B2,B,realtime.htm最終版
4月18日,2024,4,18,20:15,TIME,,empty,B3,A,realtime.htm最終版
4月18日,2024,4,18,20:45,TIME,,empty,B2,B,realtime.htm最終版
4月18日,2024,4,18,21:15,TIME,,empty,B1,C,realtime.htm最終版
4月18日,2024,4,18,21:45,TIME,,no_data,B0,-,realtime.htm最終版
4月18日,2024,4,18,平均,TIME,,no_data,B0,-,realtime.htm最終版
4月18日,2024,4,18,08:15,オムニバス,,empty,FPh2,リバ｜鉄道,realtime.htm最終版
4月18日,2024,4,18,08:45,オムニバス,,empty,FPh2,カリブの海賊,realtime.htm最終版
4月18日,2024,4,18,09:15,オムニバス,,empty,FPh2,ジャングル,realtime.htm最終版
4月18日,2024,4,18,09:45,オムニバス,,empty,FPh2,ツリ｜ハウス,realtime.htm最終版
4月18日,2024,4,18,10:15,オムニバス,,empty,FPh2,魅惑のチキル｜ム,realtime.htm最終版
4月18日,2024,4,18,10:45,オムニバス,,empty,FPh2,ビッグサンダ｜,realtime.htm最終版
4月18日,2024,4,18,11:15,オムニバス,,empty,FPh2,Ｓギャラリ｜,realtime.htm最終版
4月18日,2024,4,18,11:45,オムニバス,,empty,FPh2,ベア・シアタ｜,realtime.htm最終版
4月18日,2024,4,18,12:15,オムニバス,,empty,FPh2,いかだ,realtime.htm最終版
4月18日,2024,4,18,12:45,オムニバス,,empty,FPh2,蒸気船,realtime.htm最終版
4月18日,2024,4,18,13:15,オムニバス,,empty,FPh2,スプラッシュ,realtime.htm最終版
4月18日,2024,4,18,13:45,オムニバス,,empty,FPh2,カヌ｜探検,realtime.htm最終版
4月18日,2024,4,18,14:15,オムニバス,,empty,FPh2,スモ｜ルワ｜ルド,realtime.htm最終版
4月18日,2024,4,18,14:45,オムニバス,,empty,FPh2,ハニ｜ハント,realtime.htm最終版
4月18日,2024,4,18,15:15,オムニバス,,empty,FPh2,ホ｜ンテッド,realtime.htm最終版
4月18日,2024,4,18,15:45,オムニバス,,empty,FPh2,アリス,realtime.htm最終版
4月18日,2024,4,18,16:15,オムニバス,,empty,FPh2,カル｜セル,realtime.htm最終版
4月18日,2024,4,18,16:45,オムニバス,,empty,FPh2,シンデレラ,realtime.htm最終版
4月18日,2024,4,18,17:15,オムニバス,,empty,FPh2,ピノキオ,realtime.htm最終版
4月18日,2024,4,18,17:45,オムニバス,,empty,FPh2,ピ｜タ｜パン,realtime.htm最終版
4月18日,2024,4,18,18:15,オムニバス,,empty,FPh2,フィルハ｜,realtime.htm最終版
4月18日,2024,4,18,18:45,オムニバス,,empty,FPh2,白雪姫,realtime.htm最終版
4月18日,2024,4,18,19:15,オムニバス,,empty,FPh2,空飛ぶダンボ,realtime.htm最終版
4月18日,2024,4,18,19:45,オムニバス,,empty,FPh2,ゴ｜コ｜スタ｜,realtime.htm最終版
4月18日,2024,4,18,20:15,オムニバス,,empty,FPh2,グ｜フィ｜,realtime.htm最終版
4月18日,2024,4,18,20:45,オムニバス,,empty,FPh2,ＣＤツリ｜ハウス,realtime.htm最終版
4月18日,2024,4,18,21:15,オムニバス,,empty,FPh2,ドナルドのボ｜ト,realtime.htm最終版
4月18日,2024,4,18,21:45,オムニバス,,empty,FPh2,ミニ｜の家,realtime.htm最終版
4月18日,2024,4,18,平均,オムニバス,,empty,FPh2,カ｜トゥ｜ン,realtime.htm最終版
4月18日,2024,4,18,08:15,平均,,no_data,FPM,,realtime.htm最終版
4月18日,2024,4,18,08:45,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,09:15,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,09:45,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,10:15,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,10:45,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,11:15,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,11:45,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,12:15,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,12:45,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,13:15,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,13:45,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,14:15,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,14:45,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,15:15,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,15:45,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,16:15,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,16:45,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,17:15,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,17:45,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,18:15,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,18:45,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,19:15,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,19:45,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,20:15,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,20:45,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,21:15,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,21:45,平均,,no_data,B8,-,realtime.htm最終版
4月18日,2024,4,18,平均,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,08:15,TIME,,empty,FPh,天気・気温,realtime.htm最終版
4月19日,2024,4,19,08:45,TIME,,empty,B1,C,realtime.htm最終版
4月19日,2024,4,19,09:15,TIME,,empty,B2,B,realtime.htm最終版
4月19日,2024,4,19,09:45,TIME,,empty,B1,C,realtime.htm最終版
4月19日,2024,4,19,10:15,TIME,,empty,B3,A,realtime.htm最終版
4月19日,2024,4,19,10:45,TIME,,no_data,B0,-,realtime.htm最終版
4月19日,2024,4,19,11:15,TIME,,no_data,B0,-,realtime.htm最終版
4月19日,2024,4,19,11:45,TIME,,empty,B6,S,realtime.htm最終版
4月19日,2024,4,19,12:15,TIME,,empty,B1,C,realtime.htm最終版
4月19日,2024,4,19,12:45,TIME,,no_data,B0,-,realtime.htm最終版
4月19日,2024,4,19,13:15,TIME,,no_data,B0,-,realtime.htm最終版
4月19日,2024,4,19,13:45,TIME,,empty,B1,C,realtime.htm最終版
4月19日,2024,4,19,14:15,TIME,,empty,B6,S,realtime.htm最終版
4月19日,2024,4,19,14:45,TIME,,empty,B2,B,realtime.htm最終版
4月19日,2024,4,19,15:15,TIME,,empty,B2,B,realtime.htm最終版
4月19日,2024,4,19,15:45,TIME,,empty,B6,S,realtime.htm最終版
4月19日,2024,4,19,16:15,TIME,,empty,B3,A,realtime.htm最終版
4月19日,2024,4,19,16:45,TIME,,empty,B1,C,realtime.htm最終版
4月19日,2024,4,19,17:15,TIME,,empty,B1,C,realtime.htm最終版
4月19日,2024,4,19,17:45,TIME,,empty,B2,B,realtime.htm最終版
4月19日,2024,4,19,18:15,TIME,,empty,B2,B,realtime.htm最終版
4月19日,2024,4,19,18:45,TIME,,empty,B3,A,realtime.htm最終版
4月19日,2024,4,19,19:15,TIME,,empty,B2,B,realtime.htm最終版
4月19日,2024,4,19,19:45,TIME,,empty,B2,B,realtime.htm最終版
4月19日,2024,4,19,20:15,TIME,,empty,B3,A,realtime.htm最終版
4月19日,2024,4,19,20:45,TIME,,empty,B2,B,realtime.htm最終版
4月19日,2024,4,19,21:15,TIME,,empty,B1,C,realtime.htm最終版
4月19日,2024,4,19,21:45,TIME,,no_data,B0,-,realtime.htm最終版
4月19日,2024,4,19,平均,TIME,,no_data,B0,-,realtime.htm最終版
4月19日,2024,4,19,08:15,オムニバス,,empty,FPh2,リバ｜鉄道,realtime.htm最終版
4月19日,2024,4,19,08:45,オムニバス,,empty,FPh2,カリブの海賊,realtime.htm最終版
4月19日,2024,4,19,09:15,オムニバス,,empty,FPh2,ジャングル,realtime.htm最終版
4月19日,2024,4,19,09:45,オムニバス,,empty,FPh2,ツリ｜ハウス,realtime.htm最終版
4月19日,2024,4,19,10:15,オムニバス,,empty,FPh2,魅惑のチキル｜ム,realtime.htm最終版
4月19日,2024,4,19,10:45,オムニバス,,empty,FPh2,ビッグサンダ｜,realtime.htm最終版
4月19日,2024,4,19,11:15,オムニバス,,empty,FPh2,Ｓギャラリ｜,realtime.htm最終版
4月19日,2024,4,19,11:45,オムニバス,,empty,FPh2,ベア・シアタ｜,realtime.htm最終版
4月19日,2024,4,19,12:15,オムニバス,,empty,FPh2,いかだ,realtime.htm最終版
4月19日,2024,4,19,12:45,オムニバス,,empty,FPh2,蒸気船,realtime.htm最終版
4月19日,2024,4,19,13:15,オムニバス,,empty,FPh2,スプラッシュ,realtime.htm最終版
4月19日,2024,4,19,13:45,オムニバス,,empty,FPh2,カヌ｜探検,realtime.htm最終版
4月19日,2024,4,19,14:15,オムニバス,,empty,FPh2,スモ｜ルワ｜ルド,realtime.htm最終版
4月19日,2024,4,19,14:45,オムニバス,,empty,FPh2,ハニ｜ハント,realtime.htm最終版
4月19日,2024,4,19,15:15,オムニバス,,empty,FPh2,ホ｜ンテッド,realtime.htm最終版
4月19日,2024,4,19,15:45,オムニバス,,empty,FPh2,アリス,realtime.htm最終版
4月19日,2024,4,19,16:15,オムニバス,,empty,FPh2,カル｜セル,realtime.htm最終版
4月19日,2024,4,19,16:45,オムニバス,,empty,FPh2,シンデレラ,realtime.htm最終版
4月19日,2024,4,19,17:15,オムニバス,,empty,FPh2,ピノキオ,realtime.htm最終版
4月19日,2024,4,19,17:45,オムニバス,,empty,FPh2,ピ｜タ｜パン,realtime.htm最終版
4月19日,2024,4,19,18:15,オムニバス,,empty,FPh2,フィルハ｜,realtime.htm最終版
4月19日,2024,4,19,18:45,オムニバス,,empty,FPh2,白雪姫,realtime.htm最終版
4月19日,2024,4,19,19:15,オムニバス,,empty,FPh2,空飛ぶダンボ,realtime.htm最終版
4月19日,2024,4,19,19:45,オムニバス,,empty,FPh2,ゴ｜コ｜スタ｜,realtime.htm最終版
4月19日,2024,4,19,20:15,オムニバス,,empty,FPh2,グ｜フィ｜,realtime.htm最終版
4月19日,2024,4,19,20:45,オムニバス,,empty,FPh2,ＣＤツリ｜ハウス,realtime.htm最終版
4月19日,2024,4,19,21:15,オムニバス,,empty,FPh2,ドナルドのボ｜ト,realtime.htm最終版
4月19日,2024,4,19,21:45,オムニバス,,empty,FPh2,ミニ｜の家,realtime.htm最終版
4月19日,2024,4,19,平均,オムニバス,,empty,FPh2,カ｜トゥ｜ン,realtime.htm最終版
4月19日,2024,4,19,08:15,平均,,no_data,FPM,,realtime.htm最終版
4月19日,2024,4,19,08:45,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,09:15,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,09:45,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,10:15,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,10:45,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,11:15,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,11:45,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,12:15,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,12:45,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,13:15,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,13:45,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,14:15,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,14:45,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,15:15,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,15:45,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,16:15,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,16:45,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,17:15,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,17:45,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,18:15,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,18:45,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,19:15,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,19:45,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,20:15,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,20:45,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,21:15,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,21:45,平均,,no_data,B8,-,realtime.htm最終版
4月19日,2024,4,19,平均,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,08:15,TIME,,empty,FPh,天気・気温,realtime.htm最終版
4月20日,2024,4,20,08:45,TIME,,empty,B1,C,realtime.htm最終版
4月20日,2024,4,20,09:15,TIME,,empty,B2,B,realtime.htm最終版
4月20日,2024,4,20,09:45,TIME,,empty,B1,C,realtime.htm最終版
4月20日,2024,4,20,10:15,TIME,,empty,B3,A,realtime.htm最終版
4月20日,2024,4,20,10:45,TIME,,no_data,B0,-,realtime.htm最終版
4月20日,2024,4,20,11:15,TIME,,no_data,B0,-,realtime.htm最終版
4月20日,2024,4,20,11:45,TIME,,empty,B6,S,realtime.htm最終版
4月20日,2024,4,20,12:15,TIME,,empty,B1,C,realtime.htm最終版
4月20日,2024,4,20,12:45,TIME,,no_data,B0,-,realtime.htm最終版
4月20日,2024,4,20,13:15,TIME,,no_data,B0,-,realtime.htm最終版
4月20日,2024,4,20,13:45,TIME,,empty,B1,C,realtime.htm最終版
4月20日,2024,4,20,14:15,TIME,,empty,B6,S,realtime.htm最終版
4月20日,2024,4,20,14:45,TIME,,empty,B2,B,realtime.htm最終版
4月20日,2024,4,20,15:15,TIME,,empty,B2,B,realtime.htm最終版
4月20日,2024,4,20,15:45,TIME,,empty,B6,S,realtime.htm最終版
4月20日,2024,4,20,16:15,TIME,,empty,B3,A,realtime.htm最終版
4月20日,2024,4,20,16:45,TIME,,empty,B1,C,realtime.htm最終版
4月20日,2024,4,20,17:15,TIME,,empty,B1,C,realtime.htm最終版
4月20日,2024,4,20,17:45,TIME,,empty,B2,B,realtime.htm最終版
4月20日,2024,4,20,18:15,TIME,,empty,B2,B,realtime.htm最終版
4月20日,2024,4,20,18:45,TIME,,empty,B3,A,realtime.htm最終版
4月20日,2024,4,20,19:15,TIME,,empty,B2,B,realtime.htm最終版
4月20日,2024,4,20,19:45,TIME,,empty,B2,B,realtime.htm最終版
4月20日,2024,4,20,20:15,TIME,,empty,B3,A,realtime.htm最終版
4月20日,2024,4,20,20:45,TIME,,empty,B2,B,realtime.htm最終版
4月20日,2024,4,20,21:15,TIME,,empty,B1,C,realtime.htm最終版
4月20日,2024,4,20,21:45,TIME,,no_data,B0,-,realtime.htm最終版
4月20日,2024,4,20,平均,TIME,,no_data,B0,-,realtime.htm最終版
4月20日,2024,4,20,08:15,オムニバス,,empty,FPh2,リバ｜鉄道,realtime.htm最終版
4月20日,2024,4,20,08:45,オムニバス,,empty,FPh2,カリブの海賊,realtime.htm最終版
4月20日,2024,4,20,09:15,オムニバス,,empty,FPh2,ジャングル,realtime.htm最終版
4月20日,2024,4,20,09:45,オムニバス,,empty,FPh2,ツリ｜ハウス,realtime.htm最終版
4月20日,2024,4,20,10:15,オムニバス,,empty,FPh2,魅惑のチキル｜ム,realtime.htm最終版
4月20日,2024,4,20,10:45,オムニバス,,empty,FPh2,ビッグサンダ｜,realtime.htm最終版
4月20日,2024,4,20,11:15,オムニバス,,empty,FPh2,Ｓギャラリ｜,realtime.htm最終版
4月20日,2024,4,20,11:45,オムニバス,,empty,FPh2,ベア・シアタ｜,realtime.htm最終版
4月20日,2024,4,20,12:15,オムニバス,,empty,FPh2,いかだ,realtime.htm最終版
4月20日,2024,4,20,12:45,オムニバス,,empty,FPh2,蒸気船,realtime.htm最終版
4月20日,2024,4,20,13:15,オムニバス,,empty,FPh2,スプラッシュ,realtime.htm最終版
4月20日,2024,4,20,13:45,オムニバス,,empty,FPh2,カヌ｜探検,realtime.htm最終版
4月20日,2024,4,20,14:15,オムニバス,,empty,FPh2,スモ｜ルワ｜ルド,realtime.htm最終版
4月20日,2024,4,20,14:45,オムニバス,,empty,FPh2,ハニ｜ハント,realtime.htm最終版
4月20日,2024,4,20,15:15,オムニバス,,empty,FPh2,ホ｜ンテッド,realtime.htm最終版
4月20日,2024,4,20,15:45,オムニバス,,empty,FPh2,アリス,realtime.htm最終版
4月20日,2024,4,20,16:15,オムニバス,,empty,FPh2,カル｜セル,realtime.htm最終版
4月20日,2024,4,20,16:45,オムニバス,,empty,FPh2,シンデレラ,realtime.htm最終版
4月20日,2024,4,20,17:15,オムニバス,,empty,FPh2,ピノキオ,realtime.htm最終版
4月20日,2024,4,20,17:45,オムニバス,,empty,FPh2,ピ｜タ｜パン,realtime.htm最終版
4月20日,2024,4,20,18:15,オムニバス,,empty,FPh2,フィルハ｜,realtime.htm最終版
4月20日,2024,4,20,18:45,オムニバス,,empty,FPh2,白雪姫,realtime.htm最終版
4月20日,2024,4,20,19:15,オムニバス,,empty,FPh2,空飛ぶダンボ,realtime.htm最終版
4月20日,2024,4,20,19:45,オムニバス,,empty,FPh2,ゴ｜コ｜スタ｜,realtime.htm最終版
4月20日,2024,4,20,20:15,オムニバス,,empty,FPh2,グ｜フィ｜,realtime.htm最終版
4月20日,2024,4,20,20:45,オムニバス,,empty,FPh2,ＣＤツリ｜ハウス,realtime.htm最終版
4月20日,2024,4,20,21:15,オムニバス,,empty,FPh2,ドナルドのボ｜ト,realtime.htm最終版
4月20日,2024,4,20,21:45,オムニバス,,empty,FPh2,ミニ｜の家,realtime.htm最終版
4月20日,2024,4,20,平均,オムニバス,,empty,FPh2,カ｜トゥ｜ン,realtime.htm最終版
4月20日,2024,4,20,08:15,平均,,no_data,FPM,,realtime.htm最終版
4月20日,2024,4,20,08:45,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,09:15,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,09:45,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,10:15,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,10:45,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,11:15,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,11:45,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,12:15,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,12:45,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,13:15,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,13:45,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,14:15,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,14:45,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,15:15,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,15:45,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,16:15,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,16:45,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,17:15,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,17:45,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,18:15,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,18:45,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,19:15,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,19:45,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,20:15,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,20:45,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,21:15,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,21:45,平均,,no_data,B8,-,realtime.htm最終版
4月20日,2024,4,20,平均,平均,,no_data,B8,-,realtime.htm最終版
4月21日,2024,4,21,08:15,TIME,,empty,FPh,天気・気温,realtime.htm最終版
4月21日,2024,4,21,08:45,TIME,,empty,B1,C,realtime.htm最終版
4月21日,2024,4,21,09:15,TIME,,empty,B2,B,realtime.htm最終版
4月21日,2024,4,21,09:45,TIME,,empty,B1,C,realtime.htm最終版
4月21日,2024,4,21,10:15,TIME,,empty,B3,A,realtime.htm最終版
4月21日,2024,4,21,10:45,TIME,,no_data,B0,-,realtime.htm最終版
4月21日,2024,4,21,11:15,TIME,,no_data,B0,-,realtime.htm最終版
4月21日,2024,4,21,11:45,TIME,,empty,B6,S,realtime.htm最終版
