time,temperature_2m,relative_humidity_2m,precipitation,weather_code,cloud_cover,wind_speed_10m,apparent_temperature,datetime,date,hour,weather_description,is_sunny,is_cloudy,is_rainy,weather_impact
2025-10-25T13:00,13.4,86.0,0.2,51.0,74.0,14.8,11.5,2025-10-25 13:00:00,2025-10-25,13,弱い霧雨,0,1,1,0.8
2025-10-25T14:00,13.9,83.0,0.1,51.0,71.0,14.5,12.2,2025-10-25 14:00:00,2025-10-25,14,弱い霧雨,0,1,1,0.8
2025-10-25T15:00,13.4,89.0,0.0,3.0,88.0,15.1,11.8,2025-10-25 15:00:00,2025-10-25,15,曇り,0,1,0,0.9
2025-10-25T16:00,13.8,87.0,0.0,2.0,68.0,16.2,11.9,2025-10-25 16:00:00,2025-10-25,16,一部曇り,1,1,0,0.95
2025-10-25T17:00,13.9,87.0,0.0,3.0,99.0,14.0,12.3,2025-10-25 17:00:00,2025-10-25,17,曇り,0,1,0,0.9
2025-10-25T18:00,13.6,93.0,0.8,53.0,75.0,12.4,12.5,2025-10-25 18:00:00,2025-10-25,18,霧雨,0,1,1,0.75
2025-10-25T19:00,13.8,91.0,0.0,3.0,87.0,12.4,12.7,2025-10-25 19:00:00,2025-10-25,19,曇り,0,1,0,0.9
2025-10-25T20:00,13.9,92.0,0.1,51.0,97.0,13.5,12.7,2025-10-25 20:00:00,2025-10-25,20,弱い霧雨,0,1,1,0.8
2025-10-25T21:00,13.6,94.0,0.1,51.0,84.0,13.6,12.5,2025-10-25 21:00:00,2025-10-25,21,弱い霧雨,0,1,1,0.8
2025-10-25T22:00,13.8,93.0,0.2,51.0,88.0,13.8,12.6,2025-10-25 22:00:00,2025-10-25,22,弱い霧雨,0,1,1,0.8
2025-10-25T23:00,13.9,93.0,0.7,53.0,82.0,11.5,13.1,2025-10-25 23:00:00,2025-10-25,23,霧雨,0,1,1,0.75
2025-10-26T00:00,14.1,93.0,1.4,61.0,56.0,12.4,13.3,2025-10-26 00:00:00,2025-10-26,0,弱い雨,0,1,1,0.75
2025-10-26T01:00,14.2,94.0,1.2,55.0,64.0,12.0,13.5,2025-10-26 01:00:00,2025-10-26,1,強い霧雨,0,1,1,0.7
2025-10-26T02:00,14.2,95.0,1.6,61.0,84.0,11.3,13.6,2025-10-26 02:00:00,2025-10-26,2,弱い雨,0,1,1,0.75
2025-10-26T03:00,14.1,96.0,1.7,61.0,68.0,9.6,13.7,2025-10-26 03:00:00,2025-10-26,3,弱い雨,0,1,1,0.75
2025-10-26T04:00,14.1,96.0,0.1,51.0,73.0,8.3,14.1,2025-10-26 04:00:00,2025-10-26,4,弱い霧雨,0,1,1,0.8
2025-10-26T05:00,14.3,96.0,0.1,51.0,54.0,9.0,14.2,2025-10-26 05:00:00,2025-10-26,5,弱い霧雨,0,1,1,0.8
2025-10-26T06:00,14.4,96.0,0.0,3.0,82.0,10.5,14.2,2025-10-26 06:00:00,2025-10-26,6,曇り,0,1,0,0.9
2025-10-26T07:00,14.7,95.0,0.0,3.0,95.0,8.8,14.7,2025-10-26 07:00:00,2025-10-26,7,曇り,0,1,0,0.9
2025-10-26T08:00,14.8,96.0,0.1,51.0,89.0,10.0,14.7,2025-10-26 08:00:00,2025-10-26,8,弱い霧雨,0,1,1,0.8
2025-10-26T09:00,14.9,96.0,0.6,53.0,76.0,11.3,14.6,2025-10-26 09:00:00,2025-10-26,9,霧雨,0,1,1,0.75
2025-10-26T10:00,15.1,96.0,0.1,51.0,87.0,10.7,14.9,2025-10-26 10:00:00,2025-10-26,10,弱い霧雨,0,1,1,0.8
2025-10-26T11:00,15.1,96.0,0.0,3.0,87.0,11.7,14.9,2025-10-26 11:00:00,2025-10-26,11,曇り,0,1,0,0.9
2025-10-26T12:00,15.6,96.0,0.0,3.0,92.0,9.5,15.9,2025-10-26 12:00:00,2025-10-26,12,曇り,0,1,0,0.9
2025-10-26T13:00,15.9,95.0,0.0,3.0,87.0,10.7,16.0,2025-10-26 13:00:00,2025-10-26,13,曇り,0,1,0,0.9
2025-10-26T14:00,16.0,95.0,0.2,51.0,72.0,10.8,16.2,2025-10-26 14:00:00,2025-10-26,14,弱い霧雨,0,1,1,0.8
2025-10-26T15:00,17.5,90.0,0.2,51.0,64.0,9.1,18.2,2025-10-26 15:00:00,2025-10-26,15,弱い霧雨,0,1,1,0.8
2025-10-26T16:00,17.5,90.0,0.1,51.0,64.0,8.3,18.4,2025-10-26 16:00:00,2025-10-26,16,弱い霧雨,0,1,1,0.8
2025-10-26T17:00,17.1,93.0,0.9,53.0,52.0,9.6,17.8,2025-10-26 17:00:00,2025-10-26,17,霧雨,0,1,1,0.75
2025-10-26T18:00,16.9,94.0,0.2,51.0,81.0,10.4,17.3,2025-10-26 18:00:00,2025-10-26,18,弱い霧雨,0,1,1,0.8
2025-10-26T19:00,16.7,94.0,0.0,2.0,76.0,10.2,17.2,2025-10-26 19:00:00,2025-10-26,19,一部曇り,1,1,0,0.95
2025-10-26T20:00,16.7,95.0,0.0,2.0,58.0,10.6,17.2,2025-10-26 20:00:00,2025-10-26,20,一部曇り,1,1,0,0.95
2025-10-26T21:00,16.8,95.0,0.0,1.0,37.0,8.8,17.5,2025-10-26 21:00:00,2025-10-26,21,晴れ,1,0,0,1.0
2025-10-26T22:00,16.8,94.0,0.0,1.0,33.0,9.6,17.3,2025-10-26 22:00:00,2025-10-26,22,晴れ,1,0,0,1.0
2025-10-26T23:00,16.8,94.0,0.0,1.0,30.0,9.7,17.3,2025-10-26 23:00:00,2025-10-26,23,晴れ,1,0,0,1.0
2025-10-27T00:00,17.1,94.0,0.0,1.0,27.0,7.7,18.2,2025-10-27 00:00:00,2025-10-27,0,晴れ,1,0,0,1.0
2025-10-27T01:00,17.4,92.0,0.0,1.0,43.0,5.1,18.8,2025-10-27 01:00:00,2025-10-27,1,晴れ,1,0,0,1.0
2025-10-27T02:00,17.7,89.0,0.0,2.0,59.0,5.5,18.9,2025-10-27 02:00:00,2025-10-27,2,一部曇り,1,1,0,0.95
2025-10-27T03:00,17.7,87.0,0.0,1.0,36.0,7.6,18.5,2025-10-27 03:00:00,2025-10-27,3,晴れ,1,0,0,1.0
2025-10-27T04:00,18.1,79.0,0.0,1.0,47.0,11.9,17.9,2025-10-27 04:00:00,2025-10-27,4,晴れ,1,0,0,1.0
2025-10-27T05:00,18.4,71.0,0.0,1.0,49.0,14.5,17.3,2025-10-27 05:00:00,2025-10-27,5,晴れ,1,0,0,1.0
2025-10-27T06:00,17.4,84.0,0.0,1.0,48.0,11.2,17.3,2025-10-27 06:00:00,2025-10-27,6,晴れ,1,0,0,1.0
2025-10-27T07:00,17.5,80.0,0.0,2.0,63.0,11.0,17.3,2025-10-27 07:00:00,2025-10-27,7,一部曇り,1,1,0,0.95
2025-10-27T08:00,18.2,71.0,0.0,2.0,75.0,8.7,17.8,2025-10-27 08:00:00,2025-10-27,8,一部曇り,1,1,0,0.95
2025-10-27T09:00,19.5,64.0,0.0,2.0,75.0,9.7,18.9,2025-10-27 09:00:00,2025-10-27,9,一部曇り,1,1,0,0.95
2025-10-27T10:00,20.0,57.0,0.0,2.0,64.0,9.4,19.0,2025-10-27 10:00:00,2025-10-27,10,一部曇り,1,1,0,0.95
2025-10-27T11:00,20.4,54.0,0.0,3.0,87.0,7.1,19.5,2025-10-27 11:00:00,2025-10-27,11,曇り,0,1,0,0.9
2025-10-27T12:00,21.1,53.0,0.0,2.0,74.0,9.4,20.1,2025-10-27 12:00:00,2025-10-27,12,一部曇り,1,1,0,0.95
2025-10-27T13:00,21.6,48.0,0.0,3.0,81.0,5.1,20.9,2025-10-27 13:00:00,2025-10-27,13,曇り,0,1,0,0.9
2025-10-27T14:00,21.2,51.0,0.0,3.0,83.0,1.4,21.2,2025-10-27 14:00:00,2025-10-27,14,曇り,0,1,0,0.9
2025-10-27T15:00,21.2,52.0,0.0,3.0,81.0,5.7,20.7,2025-10-27 15:00:00,2025-10-27,15,曇り,0,1,0,0.9
2025-10-27T16:00,20.8,57.0,0.0,3.0,88.0,2.4,21.1,2025-10-27 16:00:00,2025-10-27,16,曇り,0,1,0,0.9
2025-10-27T17:00,20.4,63.0,0.0,3.0,90.0,4.4,20.8,2025-10-27 17:00:00,2025-10-27,17,曇り,0,1,0,0.9
2025-10-27T18:00,19.8,68.0,0.0,1.0,48.0,6.2,20.1,2025-10-27 18:00:00,2025-10-27,18,晴れ,1,0,0,1.0
2025-10-27T19:00,18.8,70.0,0.0,1.0,43.0,8.1,18.6,2025-10-27 19:00:00,2025-10-27,19,晴れ,1,0,0,1.0
2025-10-27T20:00,18.5,69.0,0.0,2.0,52.0,6.9,18.3,2025-10-27 20:00:00,2025-10-27,20,一部曇り,1,1,0,0.95
2025-10-27T21:00,18.6,66.0,0.0,1.0,45.0,7.9,18.2,2025-10-27 21:00:00,2025-10-27,21,晴れ,1,0,0,1.0
2025-10-27T22:00,18.5,54.0,0.0,2.0,50.0,13.9,16.2,2025-10-27 22:00:00,2025-10-27,22,一部曇り,1,1,0,0.95
2025-10-27T23:00,17.5,54.0,0.0,1.0,42.0,17.2,14.5,2025-10-27 23:00:00,2025-10-27,23,晴れ,1,0,0,1.0
2025-10-28T00:00,17.5,57.0,0.0,2.0,64.0,13.4,15.2,2025-10-28 00:00:00,2025-10-28,0,一部曇り,1,1,0,0.95
2025-10-28T01:00,16.7,58.0,0.0,2.0,57.0,14.5,14.2,2025-10-28 01:00:00,2025-10-28,1,一部曇り,1,1,0,0.95
2025-10-28T02:00,16.4,57.0,0.0,1.0,47.0,14.2,13.7,2025-10-28 02:00:00,2025-10-28,2,晴れ,1,0,0,1.0
2025-10-28T03:00,16.3,57.0,0.0,1.0,34.0,14.5,13.6,2025-10-28 03:00:00,2025-10-28,3,晴れ,1,0,0,1.0
2025-10-28T04:00,16.0,57.0,0.0,1.0,29.0,15.6,13.1,2025-10-28 04:00:00,2025-10-28,4,晴れ,1,0,0,1.0
2025-10-28T05:00,15.8,54.0,0.0,1.0,36.0,16.1,12.6,2025-10-28 05:00:00,2025-10-28,5,晴れ,1,0,0,1.0
2025-10-28T06:00,15.8,53.0,0.0,1.0,31.0,13.4,12.9,2025-10-28 06:00:00,2025-10-28,6,晴れ,1,0,0,1.0
2025-10-28T07:00,15.2,56.0,0.0,1.0,32.0,17.0,11.9,2025-10-28 07:00:00,2025-10-28,7,晴れ,1,0,0,1.0
2025-10-28T08:00,15.2,54.0,0.0,0.0,18.0,16.7,11.8,2025-10-28 08:00:00,2025-10-28,8,快晴,1,0,0,1.0
2025-10-28T09:00,16.1,51.0,0.0,0.0,19.0,17.7,12.6,2025-10-28 09:00:00,2025-10-28,9,快晴,1,0,0,1.0
2025-10-28T10:00,16.9,47.0,0.0,1.0,20.0,15.6,13.5,2025-10-28 10:00:00,2025-10-28,10,晴れ,1,0,0,1.0
2025-10-28T11:00,17.6,44.0,0.0,1.0,37.0,13.5,14.5,2025-10-28 11:00:00,2025-10-28,11,晴れ,1,0,0,1.0
2025-10-28T12:00,18.4,40.0,0.0,1.0,24.0,13.6,15.1,2025-10-28 12:00:00,2025-10-28,12,晴れ,1,0,0,1.0
2025-10-28T13:00,18.9,38.0,0.0,0.0,17.0,11.8,15.9,2025-10-28 13:00:00,2025-10-28,13,快晴,1,0,0,1.0
2025-10-28T14:00,19.2,37.0,0.0,0.0,19.0,11.3,16.2,2025-10-28 14:00:00,2025-10-28,14,快晴,1,0,0,1.0
2025-10-28T15:00,19.0,39.0,0.0,1.0,24.0,9.7,16.3,2025-10-28 15:00:00,2025-10-28,15,晴れ,1,0,0,1.0
2025-10-28T16:00,18.6,41.0,0.0,1.0,35.0,10.5,15.9,2025-10-28 16:00:00,2025-10-28,16,晴れ,1,0,0,1.0
2025-10-28T17:00,17.8,45.0,0.0,1.0,41.0,10.1,15.2,2025-10-28 17:00:00,2025-10-28,17,晴れ,1,0,0,1.0
2025-10-28T18:00,17.4,50.0,0.0,1.0,35.0,8.1,15.4,2025-10-28 18:00:00,2025-10-28,18,晴れ,1,0,0,1.0
2025-10-28T19:00,16.9,48.0,0.0,2.0,54.0,14.0,13.8,2025-10-28 19:00:00,2025-10-28,19,一部曇り,1,1,0,0.95
2025-10-28T20:00,15.9,48.0,0.0,2.0,58.0,15.5,12.5,2025-10-28 20:00:00,2025-10-28,20,一部曇り,1,1,0,0.95
2025-10-28T21:00,15.6,48.0,0.0,1.0,38.0,13.0,12.4,2025-10-28 21:00:00,2025-10-28,21,晴れ,1,0,0,1.0
2025-10-28T22:00,14.9,49.0,0.0,1.0,42.0,15.2,11.3,2025-10-28 22:00:00,2025-10-28,22,晴れ,1,0,0,1.0
2025-10-28T23:00,14.3,48.0,0.0,1.0,47.0,16.1,10.4,2025-10-28 23:00:00,2025-10-28,23,晴れ,1,0,0,1.0
2025-10-29T00:00,14.1,47.0,0.0,1.0,31.0,18.3,9.8,2025-10-29 00:00:00,2025-10-29,0,晴れ,1,0,0,1.0
2025-10-29T01:00,13.4,50.0,0.0,1.0,29.0,21.3,8.7,2025-10-29 01:00:00,2025-10-29,1,晴れ,1,0,0,1.0
2025-10-29T02:00,13.1,50.0,0.0,1.0,42.0,19.4,8.6,2025-10-29 02:00:00,2025-10-29,2,晴れ,1,0,0,1.0
2025-10-29T03:00,13.1,51.0,0.0,1.0,40.0,19.6,8.7,2025-10-29 03:00:00,2025-10-29,3,晴れ,1,0,0,1.0
2025-10-29T04:00,12.9,51.0,0.0,1.0,45.0,18.1,8.6,2025-10-29 04:00:00,2025-10-29,4,晴れ,1,0,0,1.0
2025-10-29T05:00,12.7,53.0,0.0,1.0,33.0,15.2,8.9,2025-10-29 05:00:00,2025-10-29,5,晴れ,1,0,0,1.0
2025-10-29T06:00,12.6,53.0,0.0,2.0,74.0,14.9,8.9,2025-10-29 06:00:00,2025-10-29,6,一部曇り,1,1,0,0.95
2025-10-29T07:00,12.4,56.0,0.0,1.0,48.0,14.8,8.9,2025-10-29 07:00:00,2025-10-29,7,晴れ,1,0,0,1.0
2025-10-29T08:00,12.7,57.0,0.0,2.0,55.0,13.7,9.4,2025-10-29 08:00:00,2025-10-29,8,一部曇り,1,1,0,0.95
2025-10-29T09:00,13.8,51.0,0.0,1.0,49.0,10.8,10.7,2025-10-29 09:00:00,2025-10-29,9,晴れ,1,0,0,1.0
2025-10-29T10:00,14.2,52.0,0.0,1.0,48.0,11.3,11.2,2025-10-29 10:00:00,2025-10-29,10,晴れ,1,0,0,1.0
2025-10-29T11:00,14.9,51.0,0.0,2.0,70.0,10.4,12.1,2025-10-29 11:00:00,2025-10-29,11,一部曇り,1,1,0,0.95
2025-10-29T12:00,15.6,47.0,0.0,2.0,70.0,11.2,12.7,2025-10-29 12:00:00,2025-10-29,12,一部曇り,1,1,0,0.95
2025-10-29T13:00,16.2,45.0,0.0,2.0,79.0,12.0,13.1,2025-10-29 13:00:00,2025-10-29,13,一部曇り,1,1,0,0.95
2025-10-29T14:00,16.5,45.0,0.0,2.0,75.0,12.0,13.4,2025-10-29 14:00:00,2025-10-29,14,一部曇り,1,1,0,0.95
2025-10-29T15:00,15.6,54.0,0.0,2.0,51.0,14.0,12.6,2025-10-29 15:00:00,2025-10-29,15,一部曇り,1,1,0,0.95
2025-10-29T16:00,15.1,58.0,0.0,2.0,60.0,14.8,12.1,2025-10-29 16:00:00,2025-10-29,16,一部曇り,1,1,0,0.95
2025-10-29T17:00,14.5,61.0,0.0,1.0,45.0,14.7,11.6,2025-10-29 17:00:00,2025-10-29,17,晴れ,1,0,0,1.0
2025-10-29T18:00,13.9,64.0,0.0,2.0,60.0,14.4,11.0,2025-10-29 18:00:00,2025-10-29,18,一部曇り,1,1,0,0.95
2025-10-29T19:00,13.6,66.0,0.0,2.0,72.0,13.5,10.9,2025-10-29 19:00:00,2025-10-29,19,一部曇り,1,1,0,0.95
2025-10-29T20:00,13.4,67.0,0.0,3.0,85.0,12.8,10.9,2025-10-29 20:00:00,2025-10-29,20,曇り,0,1,0,0.9
2025-10-29T21:00,13.7,63.0,0.0,2.0,70.0,11.7,11.2,2025-10-29 21:00:00,2025-10-29,21,一部曇り,1,1,0,0.95
2025-10-29T22:00,13.2,66.0,0.0,3.0,80.0,11.5,10.8,2025-10-29 22:00:00,2025-10-29,22,曇り,0,1,0,0.9
2025-10-29T23:00,12.9,67.0,0.0,3.0,84.0,10.8,10.6,2025-10-29 23:00:00,2025-10-29,23,曇り,0,1,0,0.9
2025-10-30T00:00,12.8,70.0,0.0,3.0,90.0,10.7,10.6,2025-10-30 00:00:00,2025-10-30,0,曇り,0,1,0,0.9
2025-10-30T01:00,12.2,70.0,0.0,0.0,18.0,11.2,9.8,2025-10-30 01:00:00,2025-10-30,1,快晴,1,0,0,1.0
2025-10-30T02:00,11.7,67.0,0.0,1.0,28.0,14.4,8.5,2025-10-30 02:00:00,2025-10-30,2,晴れ,1,0,0,1.0
2025-10-30T03:00,11.8,66.0,0.0,1.0,24.0,17.6,8.2,2025-10-30 03:00:00,2025-10-30,3,晴れ,1,0,0,1.0
2025-10-30T04:00,11.5,66.0,0.0,0.0,11.0,15.5,8.1,2025-10-30 04:00:00,2025-10-30,4,快晴,1,0,0,1.0
2025-10-30T05:00,11.1,62.0,0.0,1.0,25.0,11.2,8.1,2025-10-30 05:00:00,2025-10-30,5,晴れ,1,0,0,1.0
2025-10-30T06:00,11.1,61.0,0.0,0.0,3.0,15.9,7.4,2025-10-30 06:00:00,2025-10-30,6,快晴,1,0,0,1.0
2025-10-30T07:00,11.1,62.0,0.0,0.0,1.0,15.8,7.4,2025-10-30 07:00:00,2025-10-30,7,快晴,1,0,0,1.0
2025-10-30T08:00,11.9,61.0,0.0,0.0,3.0,16.3,8.2,2025-10-30 08:00:00,2025-10-30,8,快晴,1,0,0,1.0
2025-10-30T09:00,12.8,63.0,0.0,1.0,25.0,16.5,9.3,2025-10-30 09:00:00,2025-10-30,9,晴れ,1,0,0,1.0
2025-10-30T10:00,13.9,61.0,0.0,1.0,32.0,15.3,10.7,2025-10-30 10:00:00,2025-10-30,10,晴れ,1,0,0,1.0
2025-10-30T11:00,14.9,57.0,0.0,1.0,29.0,14.4,11.9,2025-10-30 11:00:00,2025-10-30,11,晴れ,1,0,0,1.0
2025-10-30T12:00,16.0,51.0,0.0,0.0,19.0,14.4,12.9,2025-10-30 12:00:00,2025-10-30,12,快晴,1,0,0,1.0
2025-10-30T13:00,16.8,50.0,0.0,0.0,14.0,13.0,14.0,2025-10-30 13:00:00,2025-10-30,13,快晴,1,0,0,1.0
2025-10-30T14:00,17.4,50.0,0.0,0.0,11.0,11.0,15.0,2025-10-30 14:00:00,2025-10-30,14,快晴,1,0,0,1.0
2025-10-30T15:00,18.0,49.0,0.0,0.0,0.0,9.5,15.9,2025-10-30 15:00:00,2025-10-30,15,快晴,1,0,0,1.0
2025-10-30T16:00,17.9,50.0,0.0,0.0,0.0,8.4,16.0,2025-10-30 16:00:00,2025-10-30,16,快晴,1,0,0,1.0
2025-10-30T17:00,17.2,55.0,0.0,0.0,2.0,7.9,15.5,2025-10-30 17:00:00,2025-10-30,17,快晴,1,0,0,1.0
2025-10-30T18:00,16.2,62.0,0.0,0.0,5.0,10.0,14.5,2025-10-30 18:00:00,2025-10-30,18,快晴,1,0,0,1.0
2025-10-30T19:00,15.6,67.0,0.0,0.0,10.0,8.7,14.1,2025-10-30 19:00:00,2025-10-30,19,快晴,1,0,0,1.0
2025-10-30T20:00,15.1,70.0,0.0,0.0,17.0,8.2,13.9,2025-10-30 20:00:00,2025-10-30,20,快晴,1,0,0,1.0
2025-10-30T21:00,14.9,72.0,0.0,1.0,41.0,8.3,13.6,2025-10-30 21:00:00,2025-10-30,21,晴れ,1,0,0,1.0
2025-10-30T22:00,14.8,74.0,0.0,2.0,59.0,11.2,13.2,2025-10-30 22:00:00,2025-10-30,22,一部曇り,1,1,0,0.95
2025-10-30T23:00,14.8,74.0,0.0,1.0,41.0,10.1,13.3,2025-10-30 23:00:00,2025-10-30,23,晴れ,1,0,0,1.0
2025-10-31T00:00,14.5,76.0,0.0,2.0,72.0,10.2,13.1,2025-10-31 00:00:00,2025-10-31,0,一部曇り,1,1,0,0.95
2025-10-31T01:00,14.2,76.0,0.0,2.0,64.0,10.5,12.7,2025-10-31 01:00:00,2025-10-31,1,一部曇り,1,1,0,0.95
2025-10-31T02:00,14.0,75.0,0.0,2.0,57.0,10.1,12.4,2025-10-31 02:00:00,2025-10-31,2,一部曇り,1,1,0,0.95
2025-10-31T03:00,13.8,76.0,0.0,2.0,51.0,11.2,12.1,2025-10-31 03:00:00,2025-10-31,3,一部曇り,1,1,0,0.95
2025-10-31T04:00,13.6,76.0,0.0,1.0,47.0,10.9,11.9,2025-10-31 04:00:00,2025-10-31,4,晴れ,1,0,0,1.0
2025-10-31T05:00,13.4,76.0,0.0,1.0,34.0,10.1,11.8,2025-10-31 05:00:00,2025-10-31,5,晴れ,1,0,0,1.0
2025-10-31T06:00,13.4,75.0,0.0,1.0,36.0,9.5,11.8,2025-10-31 06:00:00,2025-10-31,6,晴れ,1,0,0,1.0
2025-10-31T07:00,13.4,75.0,0.0,2.0,77.0,10.1,11.7,2025-10-31 07:00:00,2025-10-31,7,一部曇り,1,1,0,0.95
2025-10-31T08:00,14.1,72.0,0.0,2.0,61.0,10.9,12.4,2025-10-31 08:00:00,2025-10-31,8,一部曇り,1,1,0,0.95
2025-10-31T09:00,15.5,68.0,0.0,2.0,53.0,10.1,13.9,2025-10-31 09:00:00,2025-10-31,9,一部曇り,1,1,0,0.95
2025-10-31T10:00,16.5,67.0,0.0,2.0,70.0,11.3,15.0,2025-10-31 10:00:00,2025-10-31,10,一部曇り,1,1,0,0.95
2025-10-31T11:00,17.2,67.0,0.0,2.0,73.0,10.8,16.0,2025-10-31 11:00:00,2025-10-31,11,一部曇り,1,1,0,0.95
2025-10-31T12:00,17.9,67.0,0.0,2.0,79.0,10.1,16.9,2025-10-31 12:00:00,2025-10-31,12,一部曇り,1,1,0,0.95
2025-10-31T13:00,18.1,70.0,0.0,3.0,88.0,9.7,17.5,2025-10-31 13:00:00,2025-10-31,13,曇り,0,1,0,0.9
2025-10-31T14:00,18.0,74.0,0.0,3.0,100.0,12.1,17.3,2025-10-31 14:00:00,2025-10-31,14,曇り,0,1,0,0.9
2025-10-31T15:00,16.8,83.0,0.0,3.0,90.0,13.1,16.2,2025-10-31 15:00:00,2025-10-31,15,曇り,0,1,0,0.9
2025-10-31T16:00,16.5,87.0,0.4,51.0,97.0,14.6,15.7,2025-10-31 16:00:00,2025-10-31,16,弱い霧雨,0,1,1,0.8
2025-10-31T17:00,16.2,91.0,1.1,55.0,100.0,12.1,16.1,2025-10-31 17:00:00,2025-10-31,17,強い霧雨,0,1,1,0.7
2025-10-31T18:00,15.6,93.0,2.7,63.0,90.0,13.7,15.1,2025-10-31 18:00:00,2025-10-31,18,雨,0,1,1,0.7
2025-10-31T19:00,15.6,94.0,2.3,61.0,82.0,15.3,14.8,2025-10-31 19:00:00,2025-10-31,19,弱い雨,0,1,1,0.75
2025-10-31T20:00,15.5,93.0,3.1,63.0,98.0,15.6,14.7,2025-10-31 20:00:00,2025-10-31,20,雨,0,1,1,0.7
2025-10-31T21:00,15.0,94.0,7.1,63.0,95.0,19.1,13.5,2025-10-31 21:00:00,2025-10-31,21,雨,0,1,1,0.7
2025-10-31T22:00,15.4,93.0,7.9,65.0,97.0,13.8,14.9,2025-10-31 22:00:00,2025-10-31,22,強い雨,0,1,1,0.6
2025-10-31T23:00,15.4,94.0,21.1,65.0,92.0,8.3,15.7,2025-10-31 23:00:00,2025-10-31,23,強い雨,0,1,1,0.6
2025-11-01T00:00,15.0,91.0,6.5,63.0,79.0,15.2,13.9,2025-11-01 00:00:00,2025-11-01,0,雨,0,1,1,0.7
2025-11-01T01:00,16.6,91.0,2.4,61.0,44.0,17.3,15.9,2025-11-01 01:00:00,2025-11-01,1,弱い雨,0,1,1,0.75
2025-11-01T02:00,17.7,89.0,0.0,1.0,22.0,19.0,16.9,2025-11-01 02:00:00,2025-11-01,2,晴れ,1,0,0,1.0
2025-11-01T03:00,14.6,88.0,0.0,3.0,93.0,13.0,13.5,2025-11-01 03:00:00,2025-11-01,3,曇り,0,1,0,0.9
2025-11-01T04:00,15.8,77.0,0.0,0.0,4.0,10.7,14.7,2025-11-01 04:00:00,2025-11-01,4,快晴,1,0,0,1.0
2025-11-01T05:00,16.4,71.0,0.0,0.0,1.0,12.6,14.9,2025-11-01 05:00:00,2025-11-01,5,快晴,1,0,0,1.0
2025-11-01T06:00,16.0,83.0,0.0,0.0,0.0,7.3,15.9,2025-11-01 06:00:00,2025-11-01,6,快晴,1,0,0,1.0
2025-11-01T07:00,16.9,70.0,0.0,1.0,24.0,11.4,15.7,2025-11-01 07:00:00,2025-11-01,7,晴れ,1,0,0,1.0
2025-11-01T08:00,18.1,59.0,0.0,1.0,45.0,10.8,16.5,2025-11-01 08:00:00,2025-11-01,8,晴れ,1,0,0,1.0
2025-11-01T09:00,19.0,72.0,0.0,0.0,18.0,3.6,19.7,2025-11-01 09:00:00,2025-11-01,9,快晴,1,0,0,1.0
2025-11-01T10:00,19.9,68.0,0.0,2.0,60.0,2.6,20.8,2025-11-01 10:00:00,2025-11-01,10,一部曇り,1,1,0,0.95
2025-11-01T11:00,21.1,53.0,0.0,2.0,53.0,4.6,20.8,2025-11-01 11:00:00,2025-11-01,11,一部曇り,1,1,0,0.95
2025-11-01T12:00,22.1,49.0,0.0,2.0,55.0,9.7,21.0,2025-11-01 12:00:00,2025-11-01,12,一部曇り,1,1,0,0.95
2025-11-01T13:00,22.5,53.0,0.0,2.0,53.0,3.5,22.7,2025-11-01 13:00:00,2025-11-01,13,一部曇り,1,1,0,0.95
2025-11-01T14:00,21.7,60.0,0.0,1.0,34.0,9.0,21.5,2025-11-01 14:00:00,2025-11-01,14,晴れ,1,0,0,1.0
2025-11-01T15:00,21.6,52.0,0.0,1.0,42.0,3.3,21.6,2025-11-01 15:00:00,2025-11-01,15,晴れ,1,0,0,1.0
2025-11-01T16:00,20.6,64.0,0.0,2.0,59.0,7.3,20.7,2025-11-01 16:00:00,2025-11-01,16,一部曇り,1,1,0,0.95
2025-11-01T17:00,20.1,68.0,0.0,0.0,17.0,5.0,20.7,2025-11-01 17:00:00,2025-11-01,17,快晴,1,0,0,1.0
2025-11-01T18:00,19.5,75.0,0.0,0.0,12.0,7.5,20.0,2025-11-01 18:00:00,2025-11-01,18,快晴,1,0,0,1.0
2025-11-01T19:00,19.4,76.0,0.0,1.0,33.0,8.0,19.9,2025-11-01 19:00:00,2025-11-01,19,晴れ,1,0,0,1.0
2025-11-01T20:00,19.0,78.0,0.0,1.0,40.0,4.2,20.2,2025-11-01 20:00:00,2025-11-01,20,晴れ,1,0,0,1.0
2025-11-01T21:00,18.3,81.0,0.0,0.0,3.0,7.3,18.9,2025-11-01 21:00:00,2025-11-01,21,快晴,1,0,0,1.0
2025-11-01T22:00,17.0,83.0,0.0,0.0,6.0,8.2,17.2,2025-11-01 22:00:00,2025-11-01,22,快晴,1,0,0,1.0
2025-11-01T23:00,17.1,70.0,0.0,0.0,7.0,9.3,16.2,2025-11-01 23:00:00,2025-11-01,23,快晴,1,0,0,1.0
2025-11-02T00:00,16.9,65.0,0.0,0.0,5.0,9.8,15.6,2025-11-02 00:00:00,2025-11-02,0,快晴,1,0,0,1.0
2025-11-02T01:00,16.5,64.0,0.0,0.0,15.0,8.5,15.2,2025-11-02 01:00:00,2025-11-02,1,快晴,1,0,0,1.0
2025-11-02T02:00,15.9,68.0,0.0,0.0,15.0,5.4,15.1,2025-11-02 02:00:00,2025-11-02,2,快晴,1,0,0,1.0
